LAT,LON,YEAR,MO,DY,TEMPERATURE,RADIATION
9.25,75.75,2020,5,23,29.57,5.78
9.25,76.25,2020,5,23,29.33,5.49
9.25,76.75,2020,5,23,27.27,5.49
9.25,77.25,2020,5,23,27.69,5.8
9.75,74.25,2020,5,23,29.44,6.02
9.75,74.75,2020,5,23,29.43,6.02
9.75,75.25,2020,5,23,29.46,5.78
9.75,75.75,2020,5,23,29.38,5.78
9.75,76.25,2020,5,23,28.85,5.49
9.75,76.75,2020,5,23,26.38,5.49
9.75,77.25,2020,5,23,27.38,5.8
10.25,74.25,2020,5,23,29.41,4.57
10.25,74.75,2020,5,23,29.38,4.57
10.25,75.25,2020,5,23,29.41,4.35
10.25,75.75,2020,5,23,29.32,4.35
10.25,76.25,2020,5,23,28.8,5.04
10.25,76.75,2020,5,23,26.78,5.04
10.25,77.25,2020,5,23,28.23,5.77
10.75,74.25,2020,5,23,29.48,4.57
10.75,74.75,2020,5,23,29.43,4.57
10.75,75.25,2020,5,23,29.41,4.35
10.75,75.75,2020,5,23,29.24,4.35
10.75,76.25,2020,5,23,28.64,5.04
10.75,76.75,2020,5,23,28.12,5.04
10.75,77.25,2020,5,23,30.22,5.77
11.25,74.25,2020,5,23,29.57,5.78
11.25,74.75,2020,5,23,29.51,5.78
11.25,75.25,2020,5,23,29.3,5.19
11.25,75.75,2020,5,23,28.76,5.19
11.25,76.25,2020,5,23,27.73,5.02
11.25,76.75,2020,5,23,28.51,5.02
11.25,77.25,2020,5,23,31.26,5.86
11.75,74.25,2020,5,23,29.65,5.78
11.75,74.75,2020,5,23,29.5,5.78
11.75,75.25,2020,5,23,28.91,5.19
11.75,75.75,2020,5,23,28.03,5.19
11.75,76.25,2020,5,23,27.46,5.02
11.75,76.75,2020,5,23,28.83,5.02
11.75,77.25,2020,5,23,31.21,5.86
12.25,74.25,2020,5,23,29.7,6.33
12.25,74.75,2020,5,23,29.39,6.33
12.25,75.25,2020,5,23,28.46,6.42
12.25,75.75,2020,5,23,27.45,6.42
12.25,76.25,2020,5,23,27.74,6.62
12.25,76.75,2020,5,23,29.54,6.62
12.25,77.25,2020,5,23,31.2,6.14
12.75,74.25,2020,5,23,29.75,6.33
12.75,74.75,2020,5,23,29.33,6.33
12.75,75.25,2020,5,23,28.24,6.42
12.75,75.75,2020,5,23,27.13,6.42
12.75,76.25,2020,5,23,27.55,6.62
12.75,76.75,2020,5,23,29.48,6.62
12.75,77.25,2020,5,23,30.75,6.14
8.25,74.25,2020,5,24,29.42,6.42
8.25,74.75,2020,5,24,29.5,6.42
8.25,75.25,2020,5,24,29.59,6.11
8.25,75.75,2020,5,24,29.65,6.11
8.25,76.25,2020,5,24,29.65,5.74
8.25,76.75,2020,5,24,29.08,5.74
8.25,77.25,2020,5,24,28.71,5.83
8.75,74.25,2020,5,24,29.48,6.42
8.75,74.75,2020,5,24,29.59,6.42
8.75,75.25,2020,5,24,29.69,6.11
8.75,75.75,2020,5,24,29.73,6.11
8.75,76.25,2020,5,24,29.6,5.74
8.75,76.75,2020,5,24,28.27,5.74
8.75,77.25,2020,5,24,28.08,5.83
9.25,74.25,2020,5,24,29.56,4.89
9.25,74.75,2020,5,24,29.66,4.89
9.25,75.25,2020,5,24,29.73,5.12
9.25,75.75,2020,5,24,29.67,5.12
9.25,76.25,2020,5,24,29.35,5.29
9.25,76.75,2020,5,24,27.45,5.29
9.25,77.25,2020,5,24,27.95,5.69
9.75,74.25,2020,5,24,29.65,4.89
9.75,74.75,2020,5,24,29.73,4.89
9.75,75.25,2020,5,24,29.75,5.12
9.75,75.75,2020,5,24,29.58,5.12
9.75,76.25,2020,5,24,28.95,5.29
9.75,76.75,2020,5,24,26.51,5.29
9.75,77.25,2020,5,24,27.71,5.69
10.25,74.25,2020,5,24,29.88,5.52
10.25,74.75,2020,5,24,29.89,5.52
10.25,75.25,2020,5,24,29.82,5.55
10.25,75.75,2020,5,24,29.52,5.55
10.25,76.25,2020,5,24,28.73,5.6
10.25,76.75,2020,5,24,26.58,5.6
10.25,77.25,2020,5,24,28.14,6.45
10.75,74.25,2020,5,24,30.03,5.52
10.75,74.75,2020,5,24,29.95,5.52
10.75,75.25,2020,5,24,29.71,5.55
10.75,75.75,2020,5,24,29.18,5.55
10.75,76.25,2020,5,24,28.16,5.6
10.75,76.75,2020,5,24,27.65,5.6
10.75,77.25,2020,5,24,29.77,6.45
11.25,74.25,2020,5,24,29.9,6.07
11.25,74.75,2020,5,24,29.73,6.07
11.25,75.25,2020,5,24,29.25,6.51
11.25,75.75,2020,5,24,28.31,6.51
11.25,76.25,2020,5,24,26.82,6.36
11.25,76.75,2020,5,24,27.88,6.36
11.25,77.25,2020,5,24,30.92,6.84
11.75,74.25,2020,5,24,29.69,6.07
11.75,74.75,2020,5,24,29.39,6.07
11.75,75.25,2020,5,24,28.51,6.51
11.75,75.75,2020,5,24,27.24,6.51
11.75,76.25,2020,5,24,26.31,6.36
11.75,76.75,2020,5,24,28.07,6.36
11.75,77.25,2020,5,24,30.98,6.84
12.25,74.25,2020,5,24,29.63,6.68
12.25,74.75,2020,5,24,29.1,6.68
12.25,75.25,2020,5,24,27.82,6.77
12.25,75.75,2020,5,24,26.48,6.77
12.25,76.25,2020,5,24,26.83,6.74
12.25,76.75,2020,5,24,29.03,6.74
12.25,77.25,2020,5,24,31.04,6.57
12.75,74.25,2020,5,24,29.66,6.68
12.75,74.75,2020,5,24,29.01,6.68
12.75,75.25,2020,5,24,27.62,6.77
12.75,75.75,2020,5,24,26.39,6.77
12.75,76.25,2020,5,24,27.31,6.74
12.75,76.75,2020,5,24,29.65,6.74
12.75,77.25,2020,5,24,30.91,6.57
8.25,74.25,2020,5,25,29.75,5.71
8.25,74.75,2020,5,25,29.75,5.71
8.25,75.25,2020,5,25,29.75,5.56
8.25,75.75,2020,5,25,29.72,5.56
8.25,76.25,2020,5,25,29.64,5.44
8.25,76.75,2020,5,25,28.97,5.44
8.25,77.25,2020,5,25,28.49,5.12
8.75,74.25,2020,5,25,29.68,5.71
8.75,74.75,2020,5,25,29.73,5.71
8.75,75.25,2020,5,25,29.75,5.56
8.75,75.75,2020,5,25,29.7,5.56
8.75,76.25,2020,5,25,29.52,5.44
8.75,76.75,2020,5,25,28.06,5.44
8.75,77.25,2020,5,25,27.65,5.12
9.25,74.25,2020,5,25,29.58,5.62
9.25,74.75,2020,5,25,29.67,5.62
9.25,75.25,2020,5,25,29.73,5.51
9.25,75.75,2020,5,25,29.67,5.51
9.25,76.25,2020,5,25,29.36,5.25
9.25,76.75,2020,5,25,27.19,5.25
9.25,77.25,2020,5,25,27.28,5.36
9.75,74.25,2020,5,25,29.64,5.62
9.75,74.75,2020,5,25,29.73,5.62
9.75,75.25,2020,5,25,29.8,5.51
9.75,75.75,2020,5,25,29.68,5.51
9.75,76.25,2020,5,25,29.03,5.25
9.75,76.75,2020,5,25,26.28,5.25
9.75,77.25,2020,5,25,26.87,5.36
10.25,74.25,2020,5,25,29.85,5.59
10.25,74.75,2020,5,25,29.9,5.59
10.25,75.25,2020,5,25,29.92,5.41
10.25,75.75,2020,5,25,29.66,5.41
10.25,76.25,2020,5,25,28.73,5.5
10.25,76.75,2020,5,25,26.28,5.5
10.25,77.25,2020,5,25,27.33,6.06
10.75,74.25,2020,5,25,29.97,5.59
10.75,74.75,2020,5,25,29.98,5.59
10.75,75.25,2020,5,25,29.84,5.41
10.75,75.75,2020,5,25,29.28,5.41
10.75,76.25,2020,5,25,27.9,5.5
10.75,76.75,2020,5,25,27.03,5.5
10.75,77.25,2020,5,25,28.88,6.06
11.25,74.25,2020,5,25,29.99,6.12
11.25,74.75,2020,5,25,29.95,6.12
11.25,75.25,2020,5,25,29.49,6.5
11.25,75.75,2020,5,25,28.32,6.5
11.25,76.25,2020,5,25,26.3,6.43
11.25,76.75,2020,5,25,26.8,6.43
11.25,77.25,2020,5,25,29.74,6.4
11.75,74.25,2020,5,25,30.04,6.12
11.75,74.75,2020,5,25,29.81,6.12
11.75,75.25,2020,5,25,28.77,6.5
11.75,75.75,2020,5,25,27.05,6.5
11.75,76.25,2020,5,25,25.48,6.43
11.75,76.75,2020,5,25,26.41,6.43
11.75,77.25,2020,5,25,29.25,6.4
12.25,74.25,2020,5,25,30.08,6.53
12.25,74.75,2020,5,25,29.53,6.53
12.25,75.25,2020,5,25,27.95,6.53
12.25,75.75,2020,5,25,26.04,6.53
12.25,76.25,2020,5,25,25.66,6.84
12.25,76.75,2020,5,25,26.84,6.84
12.25,77.25,2020,5,25,28.75,6.59
12.75,74.25,2020,5,25,30.09,6.53
12.75,74.75,2020,5,25,29.31,6.53
12.75,75.25,2020,5,25,27.54,6.53
12.75,75.75,2020,5,25,25.69,6.53
12.75,76.25,2020,5,25,25.85,6.84
12.75,76.75,2020,5,25,27.26,6.84
12.75,77.25,2020,5,25,28.59,6.59
8.25,74.25,2020,5,26,29.63,5.93
8.25,74.75,2020,5,26,29.66,5.93
8.25,75.25,2020,5,26,29.66,5.97
8.25,75.75,2020,5,26,29.62,5.97
8.25,76.25,2020,5,26,29.52,5.94
8.25,76.75,2020,5,26,28.82,5.94
8.25,77.25,2020,5,26,28.41,5.72
8.75,74.25,2020,5,26,29.6,5.93
8.75,74.75,2020,5,26,29.63,5.93
8.75,75.25,2020,5,26,29.64,5.97
8.75,75.75,2020,5,26,29.57,5.97
8.75,76.25,2020,5,26,29.39,5.94
8.75,76.75,2020,5,26,27.95,5.94
8.75,77.25,2020,5,26,27.67,5.72
9.25,74.25,2020,5,26,29.59,5.68
9.25,74.75,2020,5,26,29.64,5.68
9.25,75.25,2020,5,26,29.65,5.58
9.25,75.75,2020,5,26,29.55,5.58
9.25,76.25,2020,5,26,29.26,5.59
9.25,76.75,2020,5,26,27.16,5.59
9.25,77.25,2020,5,26,27.33,5.62
9.75,74.25,2020,5,26,29.69,5.68
9.75,74.75,2020,5,26,29.74,5.68
9.75,75.25,2020,5,26,29.77,5.58
9.75,75.75,2020,5,26,29.63,5.58
9.75,76.25,2020,5,26,29.05,5.59
9.75,76.75,2020,5,26,26.31,5.59
9.75,77.25,2020,5,26,26.82,5.62
10.25,74.25,2020,5,26,29.96,5.94
10.25,74.75,2020,5,26,29.98,5.94
10.25,75.25,2020,5,26,29.96,6.28
10.25,75.75,2020,5,26,29.71,6.28
10.25,76.25,2020,5,26,28.9,5.9
10.25,76.75,2020,5,26,26.46,5.9
10.25,77.25,2020,5,26,27.29,6.28
10.75,74.25,2020,5,26,30.24,5.94
10.75,74.75,2020,5,26,30.17,5.94
10.75,75.25,2020,5,26,29.98,6.28
10.75,75.75,2020,5,26,29.45,6.28
10.75,76.25,2020,5,26,28.23,5.9
10.75,76.75,2020,5,26,27.24,5.9
10.75,77.25,2020,5,26,28.89,6.28
11.25,74.25,2020,5,26,30.26,6.29
11.25,74.75,2020,5,26,30.12,6.29
11.25,75.25,2020,5,26,29.63,6.37
11.25,75.75,2020,5,26,28.54,6.37
11.25,76.25,2020,5,26,26.66,6.27
11.25,76.75,2020,5,26,26.84,6.27
11.25,77.25,2020,5,26,29.52,6.41
11.75,74.25,2020,5,26,30.16,6.29
11.75,74.75,2020,5,26,29.9,6.29
11.75,75.25,2020,5,26,28.9,6.37
11.75,75.75,2020,5,26,27.28,6.37
11.75,76.25,2020,5,26,25.73,6.27
11.75,76.75,2020,5,26,26.26,6.27
11.75,77.25,2020,5,26,28.73,6.41
12.25,74.25,2020,5,26,30.2,6.34
12.25,74.75,2020,5,26,29.64,6.34
12.25,75.25,2020,5,26,28.1,6.29
12.25,75.75,2020,5,26,26.2,6.29
12.25,76.25,2020,5,26,25.65,6.7
12.25,76.75,2020,5,26,26.53,6.7
12.25,77.25,2020,5,26,28.16,6.61
12.75,74.25,2020,5,26,30.29,6.34
12.75,74.75,2020,5,26,29.43,6.34
12.75,75.25,2020,5,26,27.61,6.29
12.75,75.75,2020,5,26,25.7,6.29
12.75,76.25,2020,5,26,25.64,6.7
12.75,76.75,2020,5,26,26.84,6.7
12.75,77.25,2020,5,26,28.15,6.61
8.25,74.25,2020,5,27,29.76,4.27
8.25,74.75,2020,5,27,29.75,4.27
8.25,75.25,2020,5,27,29.73,4.44
8.25,75.75,2020,5,27,29.72,4.44
8.25,76.25,2020,5,27,29.66,4.6
8.25,76.75,2020,5,27,29.03,4.6
8.25,77.25,2020,5,27,28.74,5.09
8.75,74.25,2020,5,27,29.66,4.27
8.75,74.75,2020,5,27,29.68,4.27
8.75,75.25,2020,5,27,29.69,4.44
8.75,75.75,2020,5,27,29.64,4.44
8.75,76.25,2020,5,27,29.47,4.6
8.75,76.75,2020,5,27,28.07,4.6
8.75,77.25,2020,5,27,27.95,5.09
9.25,74.25,2020,5,27,29.74,5.78
9.25,74.75,2020,5,27,29.79,5.78
9.25,75.25,2020,5,27,29.82,5.42
9.25,75.75,2020,5,27,29.74,5.42
9.25,76.25,2020,5,27,29.4,5.34
9.25,76.75,2020,5,27,27.2,5.34
9.25,77.25,2020,5,27,27.34,5.21
9.75,74.25,2020,5,27,29.91,5.78
9.75,74.75,2020,5,27,29.98,5.78
9.75,75.25,2020,5,27,30.02,5.42
9.75,75.75,2020,5,27,29.85,5.42
9.75,76.25,2020,5,27,29.18,5.34
9.75,76.75,2020,5,27,26.24,5.34
9.75,77.25,2020,5,27,26.55,5.21
10.25,74.25,2020,5,27,30.04,3.13
10.25,74.75,2020,5,27,30.13,3.13
10.25,75.25,2020,5,27,30.13,3.32
10.25,75.75,2020,5,27,29.85,3.32
10.25,76.25,2020,5,27,28.97,5.03
10.25,76.75,2020,5,27,26.34,5.03
10.25,77.25,2020,5,27,26.96,4.73
10.75,74.25,2020,5,27,30.11,3.13
10.75,74.75,2020,5,27,30.18,3.13
10.75,75.25,2020,5,27,30.04,3.32
10.75,75.75,2020,5,27,29.49,3.32
10.75,76.25,2020,5,27,28.24,5.03
10.75,76.75,2020,5,27,27.15,5.03
10.75,77.25,2020,5,27,28.74,4.73
11.25,74.25,2020,5,27,30.14,5.16
11.25,74.75,2020,5,27,30.12,5.16
11.25,75.25,2020,5,27,29.66,5.37
11.25,75.75,2020,5,27,28.54,5.37
11.25,76.25,2020,5,27,26.67,4.97
11.25,76.75,2020,5,27,26.74,4.97
11.25,77.25,2020,5,27,29.39,5.32
11.75,74.25,2020,5,27,30.14,5.16
11.75,74.75,2020,5,27,29.88,5.16
11.75,75.25,2020,5,27,28.87,5.37
11.75,75.75,2020,5,27,27.25,5.37
11.75,76.25,2020,5,27,25.83,4.97
11.75,76.75,2020,5,27,26.33,4.97
11.75,77.25,2020,5,27,28.6,5.32
12.25,74.25,2020,5,27,30.06,6.27
12.25,74.75,2020,5,27,29.48,6.27
12.25,75.25,2020,5,27,27.98,5.58
12.25,75.75,2020,5,27,26.22,5.58
12.25,76.25,2020,5,27,25.94,6.11
12.25,76.75,2020,5,27,26.8,6.11
12.25,77.25,2020,5,27,27.9,5.98
12.75,74.25,2020,5,27,29.93,6.27
12.75,74.75,2020,5,27,29.15,6.27
12.75,75.25,2020,5,27,27.48,5.58
12.75,75.75,2020,5,27,25.81,5.58
12.75,76.25,2020,5,27,26.08,6.11
12.75,76.75,2020,5,27,27.04,6.11
12.75,77.25,2020,5,27,27.51,5.98
8.25,74.25,2020,5,28,29.75,3.68
8.25,74.75,2020,5,28,29.7,3.68
8.25,75.25,2020,5,28,29.66,2.94
8.25,75.75,2020,5,28,29.61,2.94
8.25,76.25,2020,5,28,29.48,3.79
8.25,76.75,2020,5,28,28.73,3.79
8.25,77.25,2020,5,28,28.2,4.83
8.75,74.25,2020,5,28,29.77,3.68
8.75,74.75,2020,5,28,29.76,3.68
8.75,75.25,2020,5,28,29.76,2.94
8.75,75.75,2020,5,28,29.7,2.94
8.75,76.25,2020,5,28,29.46,3.79
8.75,76.75,2020,5,28,27.84,3.79
8.75,77.25,2020,5,28,27.29,4.83
9.25,74.25,2020,5,28,29.87,2.21
9.25,74.75,2020,5,28,29.94,2.21
9.25,75.25,2020,5,28,29.99,1.34
9.25,75.75,2020,5,28,29.88,1.34
9.25,76.25,2020,5,28,29.46,3.63
9.25,76.75,2020,5,28,26.98,3.63
9.25,77.25,2020,5,28,26.71,4.56
9.75,74.25,2020,5,28,30.05,2.21
9.75,74.75,2020,5,28,30.15,2.21
9.75,75.25,2020,5,28,30.19,1.34
9.75,75.75,2020,5,28,29.98,1.34
9.75,76.25,2020,5,28,29.18,3.63
9.75,76.75,2020,5,28,25.94,3.63
9.75,77.25,2020,5,28,25.96,4.56
10.25,74.25,2020,5,28,30.24,4.46
10.25,74.75,2020,5,28,30.32,4.46
10.25,75.25,2020,5,28,30.31,3.78
10.25,75.75,2020,5,28,29.96,3.78
10.25,76.25,2020,5,28,28.85,4.91
10.25,76.75,2020,5,28,26.01,4.91
10.25,77.25,2020,5,28,26.33,5.15
10.75,74.25,2020,5,28,30.41,4.46
10.75,74.75,2020,5,28,30.44,4.46
10.75,75.25,2020,5,28,30.27,3.78
10.75,75.75,2020,5,28,29.62,3.78
10.75,76.25,2020,5,28,28.08,4.91
10.75,76.75,2020,5,28,26.81,4.91
10.75,77.25,2020,5,28,27.91,5.15
11.25,74.25,2020,5,28,30.49,5.62
11.25,74.75,2020,5,28,30.41,5.62
11.25,75.25,2020,5,28,29.92,6.07
11.25,75.75,2020,5,28,28.74,6.07
11.25,76.25,2020,5,28,26.64,6.29
11.25,76.75,2020,5,28,26.5,6.29
11.25,77.25,2020,5,28,28.6,6.74
11.75,74.25,2020,5,28,30.46,5.62
11.75,74.75,2020,5,28,30.15,5.62
11.75,75.25,2020,5,28,29.11,6.07
11.75,75.75,2020,5,28,27.47,6.07
11.75,76.25,2020,5,28,25.93,6.29
11.75,76.75,2020,5,28,26.26,6.29
11.75,77.25,2020,5,28,28.1,6.74
12.25,74.25,2020,5,28,30.35,6.29
12.25,74.75,2020,5,28,29.73,6.29
12.25,75.25,2020,5,28,28.16,6.46
12.25,75.75,2020,5,28,26.34,6.46
12.25,76.25,2020,5,28,26.05,6.96
12.25,76.75,2020,5,28,26.88,6.96
12.25,77.25,2020,5,28,27.68,6.64
12.75,74.25,2020,5,28,30.12,6.29
12.75,74.75,2020,5,28,29.26,6.29
12.75,75.25,2020,5,28,27.57,6.46
12.75,75.75,2020,5,28,25.9,6.46
12.75,76.25,2020,5,28,26.19,6.96
12.75,76.75,2020,5,28,27.24,6.96
12.75,77.25,2020,5,28,27.45,6.64
8.25,74.25,2020,5,29,29.26,3.89
8.25,74.75,2020,5,29,29.2,3.89
8.25,75.25,2020,5,29,29.15,2.18
8.25,75.75,2020,5,29,29.11,2.18
8.25,76.25,2020,5,29,29.08,2.34
8.25,76.75,2020,5,29,28.41,2.34
8.25,77.25,2020,5,29,27.99,3.68
8.75,74.25,2020,5,29,29.44,3.89
8.75,74.75,2020,5,29,29.39,3.89
8.75,75.25,2020,5,29,29.37,2.18
8.75,75.75,2020,5,29,29.33,2.18
8.75,76.25,2020,5,29,29.16,2.34
8.75,76.75,2020,5,29,27.5,2.34
8.75,77.25,2020,5,29,27.05,3.68
9.25,74.25,2020,5,29,29.61,4.97
9.25,74.75,2020,5,29,29.61,4.97
9.25,75.25,2020,5,29,29.62,4.91
9.25,75.75,2020,5,29,29.52,4.91
9.25,76.25,2020,5,29,29.12,4.16
9.25,76.75,2020,5,29,26.57,4.16
9.25,77.25,2020,5,29,26.48,3.61
9.75,74.25,2020,5,29,29.74,4.97
9.75,74.75,2020,5,29,29.79,4.97
9.75,75.25,2020,5,29,29.81,4.91
9.75,75.75,2020,5,29,29.6,4.91
9.75,76.25,2020,5,29,28.8,4.16
9.75,76.75,2020,5,29,25.55,4.16
9.75,77.25,2020,5,29,25.8,3.61
10.25,74.25,2020,5,29,29.8,3.8
10.25,74.75,2020,5,29,29.85,3.8
10.25,75.25,2020,5,29,29.83,4.08
10.25,75.75,2020,5,29,29.48,4.08
10.25,76.25,2020,5,29,28.4,4.88
10.25,76.75,2020,5,29,25.64,4.88
10.25,77.25,2020,5,29,26.31,4.61
10.75,74.25,2020,5,29,29.85,3.8
10.75,74.75,2020,5,29,29.8,3.8
10.75,75.25,2020,5,29,29.57,4.08
10.75,75.75,2020,5,29,28.9,4.08
10.75,76.25,2020,5,29,27.37,4.88
10.75,76.75,2020,5,29,26.44,4.88
10.75,77.25,2020,5,29,28.04,4.61
11.25,74.25,2020,5,29,29.82,2.76
11.25,74.75,2020,5,29,29.53,2.76
11.25,75.25,2020,5,29,28.85,4.02
11.25,75.75,2020,5,29,27.55,4.02
11.25,76.25,2020,5,29,25.47,5.07
11.25,76.75,2020,5,29,25.91,5.07
11.25,77.25,2020,5,29,28.39,5.56
11.75,74.25,2020,5,29,29.61,2.76
11.75,74.75,2020,5,29,28.89,2.76
11.75,75.25,2020,5,29,27.43,4.02
11.75,75.75,2020,5,29,25.53,4.02
11.75,76.25,2020,5,29,24.09,5.07
11.75,76.75,2020,5,29,24.99,5.07
11.75,77.25,2020,5,29,27.04,5.56
12.25,74.25,2020,5,29,29.37,5.17
12.25,74.75,2020,5,29,28.06,5.17
12.25,75.25,2020,5,29,25.83,5.74
12.25,75.75,2020,5,29,23.59,5.74
12.25,76.25,2020,5,29,23.2,6.53
12.25,76.75,2020,5,29,24.58,6.53
12.25,77.25,2020,5,29,25.84,6.82
12.75,74.25,2020,5,29,29.4,5.17
12.75,74.75,2020,5,29,27.67,5.17
12.75,75.25,2020,5,29,25.12,5.74
12.75,75.75,2020,5,29,22.9,5.74
12.75,76.25,2020,5,29,22.8,6.53
12.75,76.75,2020,5,29,24.03,6.53
12.75,77.25,2020,5,29,24.87,6.82
8.25,74.25,2020,5,30,28.25,4.57
8.25,74.75,2020,5,30,28.19,4.57
8.25,75.25,2020,5,30,28.22,5.36
8.25,75.75,2020,5,30,28.25,5.36
8.25,76.25,2020,5,30,28.1,5.34
8.25,76.75,2020,5,30,27.55,5.34
8.25,77.25,2020,5,30,27.43,5.73
8.75,74.25,2020,5,30,28.58,4.57
8.75,74.75,2020,5,30,28.41,4.57
8.75,75.25,2020,5,30,28.29,5.36
8.75,75.75,2020,5,30,28.21,5.36
8.75,76.25,2020,5,30,28.06,5.34
8.75,76.75,2020,5,30,26.84,5.34
8.75,77.25,2020,5,30,26.76,5.73
9.25,74.25,2020,5,30,28.81,4.76
9.25,74.75,2020,5,30,28.6,4.76
9.25,75.25,2020,5,30,28.43,4.73
9.25,75.75,2020,5,30,28.28,4.73
9.25,76.25,2020,5,30,28.05,4.61
9.25,76.75,2020,5,30,26.09,4.61
9.25,77.25,2020,5,30,26.18,5.55
9.75,74.25,2020,5,30,28.92,4.76
9.75,74.75,2020,5,30,28.75,4.76
9.75,75.25,2020,5,30,28.58,4.73
9.75,75.75,2020,5,30,28.36,4.73
9.75,76.25,2020,5,30,27.78,4.61
9.75,76.75,2020,5,30,25.31,4.61
9.75,77.25,2020,5,30,25.69,5.55
10.25,74.25,2020,5,30,29,3.77
10.25,74.75,2020,5,30,28.87,3.77
10.25,75.25,2020,5,30,28.68,4.43
10.25,75.75,2020,5,30,28.25,4.43
10.25,76.25,2020,5,30,27.23,4.75
10.25,76.75,2020,5,30,25.45,4.75
10.25,77.25,2020,5,30,26.56,5.23
10.75,74.25,2020,5,30,29.13,3.77
10.75,74.75,2020,5,30,29,3.77
10.75,75.25,2020,5,30,28.67,4.43
10.75,75.75,2020,5,30,27.88,4.43
10.75,76.25,2020,5,30,26.27,4.75
10.75,76.75,2020,5,30,26.12,4.75
10.75,77.25,2020,5,30,28.25,5.23
11.25,74.25,2020,5,30,29.31,3.27
11.25,74.75,2020,5,30,29.07,3.27
11.25,75.25,2020,5,30,28.41,5.54
11.25,75.75,2020,5,30,27.11,5.54
11.25,76.25,2020,5,30,25.01,5.11
11.25,76.75,2020,5,30,25.8,5.11
11.25,77.25,2020,5,30,28.61,5.64
11.75,74.25,2020,5,30,29.46,3.27
11.75,74.75,2020,5,30,28.93,3.27
11.75,75.25,2020,5,30,27.7,5.54
11.75,75.75,2020,5,30,25.99,5.54
11.75,76.25,2020,5,30,24.49,5.11
11.75,76.75,2020,5,30,25.49,5.11
11.75,77.25,2020,5,30,27.67,5.64
12.25,74.25,2020,5,30,29.64,4.41
12.25,74.75,2020,5,30,28.68,4.41
12.25,75.25,2020,5,30,26.88,5.23
12.25,75.75,2020,5,30,24.91,5.23
12.25,76.25,2020,5,30,24.31,5.56
12.25,76.75,2020,5,30,25.51,5.56
12.25,77.25,2020,5,30,26.74,5.54
12.75,74.25,2020,5,30,29.89,4.41
12.75,74.75,2020,5,30,28.61,4.41
12.75,75.25,2020,5,30,26.51,5.23
12.75,75.75,2020,5,30,24.46,5.23
12.75,76.25,2020,5,30,24.1,5.56
12.75,76.75,2020,5,30,25.09,5.56
12.75,77.25,2020,5,30,25.88,5.54
8.25,74.25,2020,5,31,28.6,5.38
8.25,74.75,2020,5,31,28.59,5.38
8.25,75.25,2020,5,31,28.56,5.72
8.25,75.75,2020,5,31,28.54,5.72
8.25,76.25,2020,5,31,28.53,5.93
8.25,76.75,2020,5,31,28.01,5.93
8.25,77.25,2020,5,31,27.74,6.34
8.75,74.25,2020,5,31,28.78,5.38
8.75,74.75,2020,5,31,28.81,5.38
8.75,75.25,2020,5,31,28.76,5.72
8.75,75.75,2020,5,31,28.64,5.72
8.75,76.25,2020,5,31,28.42,5.93
8.75,76.75,2020,5,31,27.09,5.93
8.75,77.25,2020,5,31,26.77,6.34
9.25,74.25,2020,5,31,28.84,4.87
9.25,74.75,2020,5,31,28.97,4.87
9.25,75.25,2020,5,31,28.97,5.61
9.25,75.75,2020,5,31,28.78,5.61
9.25,76.25,2020,5,31,28.33,5.8
9.25,76.75,2020,5,31,26.23,5.8
9.25,77.25,2020,5,31,26.1,5.89
9.75,74.25,2020,5,31,28.71,4.87
9.75,74.75,2020,5,31,28.88,4.87
9.75,75.25,2020,5,31,28.98,5.61
9.75,75.75,2020,5,31,28.8,5.61
9.75,76.25,2020,5,31,28.07,5.8
9.75,76.75,2020,5,31,25.3,5.8
9.75,77.25,2020,5,31,25.41,5.89
10.25,74.25,2020,5,31,28.5,4.19
10.25,74.75,2020,5,31,28.68,4.19
10.25,75.25,2020,5,31,28.85,5.45
10.25,75.75,2020,5,31,28.68,5.45
10.25,76.25,2020,5,31,27.69,5.68
10.25,76.75,2020,5,31,25.51,5.68
10.25,77.25,2020,5,31,26.32,5.62
10.75,74.25,2020,5,31,28.34,4.19
10.75,74.75,2020,5,31,28.5,4.19
10.75,75.25,2020,5,31,28.64,5.45
10.75,75.75,2020,5,31,28.3,5.45
10.75,76.25,2020,5,31,26.85,5.68
10.75,76.75,2020,5,31,26.25,5.68
10.75,77.25,2020,5,31,28.11,5.62
11.25,74.25,2020,5,31,28.25,2.13
11.25,74.75,2020,5,31,28.34,2.13
11.25,75.25,2020,5,31,28.19,4.31
11.25,75.75,2020,5,31,27.37,4.31
11.25,76.25,2020,5,31,25.39,5.15
11.25,76.75,2020,5,31,25.8,5.15
11.25,77.25,2020,5,31,28.28,6.05
11.75,74.25,2020,5,31,28.21,2.13
11.75,74.75,2020,5,31,28.11,2.13
11.75,75.25,2020,5,31,27.41,4.31
11.75,75.75,2020,5,31,26.07,4.31
11.75,76.25,2020,5,31,24.56,5.15
11.75,76.75,2020,5,31,25.45,5.15
11.75,77.25,2020,5,31,27.38,6.05
12.25,74.25,2020,5,31,28.22,2.14
12.25,74.75,2020,5,31,27.79,2.14
12.25,75.25,2020,5,31,26.59,5.26
12.25,75.75,2020,5,31,25.04,5.26
12.25,76.25,2020,5,31,24.49,6.11
12.25,76.75,2020,5,31,25.74,6.11
12.25,77.25,2020,5,31,26.99,6.12
12.75,74.25,2020,5,31,28.23,2.14
